Gross,OpeningWeekend,Screens,budget,imdb_rating,metascore,popularity,tomatoMeter,tomatoRating,ttnumber,userMeter,userrating,userreviews
2774863,-0.68447761065,-1.33921560994,-0.730247237391,-0.104630058703,1.30881232017,-1.03382577683,1.12047958035,1.40396137825,tt1441395,-0.347789414019,-0.361668009303,-0.149215894173
27698311,-0.326298301805,-0.207762814799,-0.598865211687,0.546220625815,1.47276724941,-0.725853828575,1.26260238998,1.13649939418,tt1213663,0.515462668167,0.744241683883,-0.133538969299
4861157,-0.68290404363,-1.33629006942,-0.222367509251,0.546220625815,1.63672217866,-1.11156626862,1.47578660442,1.60455786629,tt1706620,0.569415923304,0.744241683883,-0.143385580141
1437225,-0.686689196329,-1.33921560994,-0.989039956233,0.546220625815,0.6529926032,0.633857273047,0.374334829808,0.334113441998,tt1549572,0.245696392484,0.301877806609,-0.153751353226
60075943,0.275262363714,-1.33994699507,0.215178546953,-0.290587397137,-0.986556689228,-1.11530379226,-0.727116944807,-0.602003502219,tt1464540,-0.239882903745,0.301877806609,-0.118663528874
2672254,-0.685223221643,-1.33921560994,-0.687964307186,0.732177964249,0.816947532443,-0.379011634428,0.623049746656,0.735306418092,tt1334260,0.461509413031,0.523059745246,-0.148585799825
4626747,-0.67810795025,-1.33482729916,-0.189763135093,0.825156633466,0.543689317039,-0.364809044582,0.800703258691,0.735306418092,tt0448134,0.62336917844,0.301877806609,-0.112533420832
13411775,-0.496447110932,-0.265542240019,-0.139170369237,0.825156633466,-0.166782043014,-0.366304054039,-0.0875643014823,0.133516953952,tt0414993,0.677322433577,0.0806958679715,-0.086499874771
8516470,-0.547058583825,-0.368667543261,-0.269790697898,0.639199295032,-0.54934354458,0.401383302401,-0.336279218331,-0.133945030111,tt0366627,0.62336917844,0.301877806609,-0.13706411422
67169239,-0.107452425338,-0.420595887446,-0.771534674332,1.10409264112,1.03555410477,-1.05849343287,1.19154098517,1.13649939418,tt0289043,1.27080824008,0.523059745246,-0.0256020325464
63047144,0.184688340083,-0.00224359344544,-0.310765602679,0.639199295032,-0.276085329175,0.0627636602712,0.125619912959,-0.067079534095,tt0134847,0.839182198987,0.301877806609,-0.0817777724532
