Gross,OpeningWeekend,Screens,budget,imdb_rating,metascore,popularity,tomatoMeter,tomatoRating,ttnumber,userMeter,userrating,userreviews
17187565,-0.684439972754,-1.33848422481,-0.834176284914,0.918135302682,0.434386030877,-1.29545243189,1.04941817554,0.735306418092,tt1980929,1.05499521953,1.18660556116,-0.148202529407
14075700,-0.673213198196,-1.33921560994,-0.775348516608,0.918135302682,2.0739353233,-0.754259008268,1.44025590202,1.87201985036,tt2042568,0.677322433577,0.744241683883,-0.146786203775
70714304,-0.472383289107,-1.09712713212,-0.6505735537,0.732177964249,0.6529926032,-1.20799437863,0.942826068318,0.467844434029,tt1981677,1.16290172981,1.62896943843,-0.12405815707
3920307,-0.655662557953,-1.16368317889,-0.788992992928,0.174305948947,0.59834096012,0.704122717551,0.516457639435,0.334113441998,tt1017451,-0.347789414019,-0.140486070666,-0.135051251201
9138004,-0.559726590717,-0.697059466349,0.0717713322827,0.918135302682,0.215779458553,0.113593981827,0.267742722587,-0.000214038079437,tt1131729,0.515462668167,-0.58284994794,-0.084903561801
45565961,-0.686279296725,-1.33921560994,-0.842255306627,0.825156633466,1.58207053558,0.851381149117,1.33366379479,1.13649939418,tt1263670,0.78522894385,0.523059745246,-0.124414249122
9810907,-0.52856773418,-0.839679566577,-0.724604795711,0.546220625815,0.59834096012,1.14066547915,0.480926937028,0.267247945983,tt1042877,0.191743137347,0.0806958679715,-0.141414593991
11879723,-0.686960313475,-1.3406783802,-0.986378858191,1.38302864877,1.85532875098,0.170404341213,1.54684800924,1.73828885832,tt0907657,1.5945277709,1.62896943843,-0.106144840988
5057048,-0.654256089208,-1.24706108364,-0.527610658779,0.546220625815,1.03555410477,0.866331243692,0.800703258691,0.869037410123,tt0368794,0.461509413031,0.301877806609,-0.127419122477
136627481,-0.670525992253,-1.33994699507,0.712709589121,0.0813272797306,1.19950903401,0.816248426865,0.871764663504,1.00276840215,tt0443489,0.515462668167,0.0806958679715,-0.0513626856325
86372752,0.370974445674,-1.3406783802,-0.698977213743,0.0813272797306,-0.330736972256,-0.704923696169,-1.2245467785,-0.802599990266,tt0462590,1.16290172981,1.18660556116,0.0117701611484
29994721,-0.269243562926,-0.601248014401,-0.792082158965,0.918135302682,0.762295889362,0.881281338268,1.01388747313,1.06963389817,tt0410097,1.10894847467,0.523059745246,-0.12564420882
2907498,-0.688223416406,-1.33994699507,-0.830236155861,0.918135302682,1.36346396325,0.517994040088,0.69411115147,0.802171914107,tt0254686,1.05499521953,0.96542362252,-0.153419111576
43825472,-0.28876788161,-0.476912542408,-0.103722407121,1.10409264112,1.36346396325,-0.778926664317,1.33366379479,1.33709588223,tt0146882,1.54057451576,0.744241683883,-0.100379422237
27594503,-0.402627877216,-0.240675145621,-0.133300003856,0.267284618164,-0.112130399933,0.628624739945,-0.371809920738,-0.468272510188,tt0210616,1.10894847467,0.301877806609,-0.130016597681
35338762,-0.67652680904,-1.33482729916,-0.843162343918,1.19707131033,1.09020574785,0.429788482094,1.12047958035,1.06963389817,tt0249462,1.48662126063,0.301877806609,-0.0812153466882
