Gross,OpeningWeekend,Screens,budget,imdb_rating,metascore,popularity,tomatoMeter,tomatoRating,ttnumber,userMeter,userrating,userreviews
59875291,0.326204731587,0.857133933567,0.603182171427,-0.0116513894862,0.325082744715,0.726547859413,0.516457639435,0.467844434029,tt1201167,-0.725462199975,-0.58284994794,0.075378351993
189249932,0.818196238171,0.892971804906,-0.140793007057,0.267284618164,-0.330736972256,-0.979257931626,-0.336279218331,-0.267676022142,tt1041829,0.299649647621,0.0806958679715,0.0795111275107
17082027,-0.469352331482,0.0167724199182,-0.608434527831,-1.03441675087,-1.20516326155,1.83733988636,-1.40220029054,-1.47125495042,tt1032815,-1.58871428216,-1.68875964113,-0.0856315537305
34155140,-0.393236464744,0.645763631178,0.241822792709,-1.59228876617,-1.47842147696,1.73493173852,-1.47326169535,-1.53812044644,tt1314228,-1.85848055784,-1.90994157976,-0.0514117730883
87281583,0.419284374821,0.878344102319,-0.489398507373,1.19707131033,1.03555410477,-1.12277883955,1.26260238998,1.13649939418,tt1156398,1.32476149522,0.301877806609,0.0188074164673
57031405,0.154860132712,1.23306589006,1.13459299216,-0.941438081655,-1.20516326155,1.22588101823,-0.975831861655,-1.07006197433,tt0457400,-1.58871428216,-1.46757770249,-0.00849131023451
253580262,1.50205412482,1.36398382822,0.603182171427,-1.77824610461,-0.713298473823,0.58377445622,-1.15348537369,-1.20379296636,tt1231580,-0.671508944838,-0.140486070666,-0.0567367913889
24251370,-0.377597588798,0.144764817558,-0.140793007057,1.29004997955,1.58207053558,-0.564392807162,1.3691944972,1.47082687426,tt0432283,1.21685498494,1.18660556116,-0.117097722232
130134940,0.30122540387,0.769367718042,0.815746492357,0.174305948947,0.161127815472,0.534439144121,0.125619912959,0.0666514579361,tt1230414,-0.131976393472,0.0806958679715,-0.0964845960812
172661766,1.01377742808,1.20307909976,0.341177387054,0.639199295032,-0.0574787568517,-0.268380934571,0.338804127401,0.200382449967,tt0822832,0.731275688714,0.96542362252,-0.0855697090828
46114712,0.176968221099,0.563117111559,-0.324936470271,-3.45186215051,-2.46215105241,-0.250440821081,-1.82856871942,-2.54110288667,tt1073498,-1.96638706812,-2.35230545704,-0.0908597837708
117827834,0.165581300983,1.16943538381,0.56321533336,0.360263287381,-0.440040258418,0.371483113251,-0.265217813517,-0.267676022142,tt1068680,0.245696392484,0.523059745246,-0.0709749268794
186381999,1.41880139054,1.54975565108,0.896272262022,0.453241956598,0.926250818605,1.29764147219,0.907295365911,0.869037410123,tt0451079,0.62336917844,0.523059745246,-0.0437907375745
173839323,0.610115188381,0.834460994556,0.163547007919,-0.104630058703,-0.166782043014,-0.985985474184,0.0190278057384,-0.133945030111,tt0795421,0.245696392484,0.523059745246,-0.0377393913259
137563230,0.538525540821,1.32814595688,2.33951895903,0.453241956598,0.707644246281,0.665252471655,1.26260238998,1.00276840215,tt0397892,0.677322433577,0.523059745246,-0.0717023641484
31204746,-0.244444306712,0.822758832487,-0.213917506323,-1.77824610461,-1.15051161847,1.56450066036,-1.29560818332,-1.40438945441,tt0426592,-1.58871428216,-1.24639576385,-0.115404621002
120635533,1.11514750735,1.18991416743,1.00729124438,-0.848459412438,-0.00282711377076,0.152464227723,-0.549463432772,-0.668868998235,tt0960144,-0.887321965385,-0.58284994794,-0.0451649090072
